path,N,method,duration,objective
"../instances/1000/test/instance51_nreq1000_nveh20_gamma929.txt",1000,RC,53.5924,124636
"../instances/1000/test/instance51_nreq1000_nveh20_gamma929.txt",1000,BS,154.247,120850
"../instances/1000/test/instance51_nreq1000_nveh20_gamma929.txt",1000,VND,1605.07,82869.4
"../instances/1000/test/instance51_nreq1000_nveh20_gamma929.txt",1000,SA,0.567112,123721
"../instances/1000/test/instance51_nreq1000_nveh20_gamma929.txt",1000,LN,434530,98082.9
"../instances/1000/test/instance51_nreq1000_nveh20_gamma929.txt",1000,GA,217595,109298
"../instances/1000/test/instance49_nreq1000_nveh20_gamma847.txt",1000,DC,29.1478,111458
"../instances/1000/test/instance49_nreq1000_nveh20_gamma847.txt",1000,RC,40.5865,114845
"../instances/1000/test/instance49_nreq1000_nveh20_gamma847.txt",1000,BS,147.277,110133
"../instances/1000/test/instance49_nreq1000_nveh20_gamma847.txt",1000,VND,1638.54,74803.2
"../instances/1000/test/instance49_nreq1000_nveh20_gamma847.txt",1000,SA,1.90841,111445
"../instances/1000/test/instance49_nreq1000_nveh20_gamma847.txt",1000,LN,500200,90283
"../instances/1000/test/instance49_nreq1000_nveh20_gamma847.txt",1000,GA,152906,100322
"../instances/1000/test/instance43_nreq1000_nveh20_gamma858.txt",1000,DC,44.7809,114547
"../instances/1000/test/instance43_nreq1000_nveh20_gamma858.txt",1000,RC,47.605,115284
"../instances/1000/test/instance43_nreq1000_nveh20_gamma858.txt",1000,BS,109.139,111202
"../instances/1000/test/instance43_nreq1000_nveh20_gamma858.txt",1000,VND,1708.05,81807.1
"../instances/1000/test/instance43_nreq1000_nveh20_gamma858.txt",1000,SA,0.298236,114461
"../instances/1000/test/instance43_nreq1000_nveh20_gamma858.txt",1000,LN,499147,92072.8
"../instances/1000/test/instance43_nreq1000_nveh20_gamma858.txt",1000,GA,157169,101255
"../instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt",1000,DC,50.4679,121588
"../instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt",1000,RC,51.8869,122271
"../instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt",1000,BS,160.302,115507
"../instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt",1000,VND,1801.17,78358.7
"../instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt",1000,SA,1.87759,121588
"../instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt",1000,LN,448443,96696.2
"../instances/1000/test/instance39_nreq1000_nveh20_gamma917.txt",1000,GA,210160,106413
"../instances/1000/test/instance53_nreq1000_nveh20_gamma870.txt",1000,DC,45.5891,113580
"../instances/1000/test/instance53_nreq1000_nveh20_gamma870.txt",1000,RC,47.901,118142
"../instances/1000/test/instance53_nreq1000_nveh20_gamma870.txt",1000,BS,143.229,110171
"../instances/1000/test/instance53_nreq1000_nveh20_gamma870.txt",1000,VND,1112.54,77366.6
"../instances/1000/test/instance53_nreq1000_nveh20_gamma870.txt",1000,SA,1.80606,113580
"../instances/1000/test/instance53_nreq1000_nveh20_gamma870.txt",1000,LN,504206,90924.7
"../instances/1000/test/instance53_nreq1000_nveh20_gamma870.txt",1000,GA,168889,101352
"../instances/1000/test/instance37_nreq1000_nveh20_gamma887.txt",1000,DC,58.131,118995
"../instances/1000/test/instance37_nreq1000_nveh20_gamma887.txt",1000,RC,49.1309,117432
"../instances/1000/test/instance37_nreq1000_nveh20_gamma887.txt",1000,BS,121.245,112674
"../instances/1000/test/instance37_nreq1000_nveh20_gamma887.txt",1000,VND,1639.52,79544.8
"../instances/1000/test/instance37_nreq1000_nveh20_gamma887.txt",1000,SA,1.3215,118943
"../instances/1000/test/instance37_nreq1000_nveh20_gamma887.txt",1000,LN,504011,92891.6
"../instances/1000/test/instance37_nreq1000_nveh20_gamma887.txt",1000,GA,170789,105585
"../instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt",1000,DC,32.3788,123049
"../instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt",1000,RC,34.5342,121643
"../instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt",1000,BS,126.03,117173
"../instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt",1000,VND,1284.64,76786.9
"../instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt",1000,SA,1.80617,123049
"../instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt",1000,LN,466052,97941.6
"../instances/1000/test/instance59_nreq1000_nveh20_gamma902.txt",1000,GA,209771,107075
"../instances/1000/test/instance52_nreq1000_nveh20_gamma873.txt",1000,DC,46.3607,116464
"../instances/1000/test/instance52_nreq1000_nveh20_gamma873.txt",1000,RC,48.5766,117434
"../instances/1000/test/instance52_nreq1000_nveh20_gamma873.txt",1000,BS,104.505,111475
"../instances/1000/test/instance52_nreq1000_nveh20_gamma873.txt",1000,VND,1253.17,73437.3
"../instances/1000/test/instance52_nreq1000_nveh20_gamma873.txt",1000,SA,0.164888,116442
"../instances/1000/test/instance52_nreq1000_nveh20_gamma873.txt",1000,LN,506052,89573
"../instances/1000/test/instance52_nreq1000_nveh20_gamma873.txt",1000,GA,171722,102500
"../instances/1000/test/instance38_nreq1000_nveh20_gamma879.txt",1000,DC,47.7728,116964
"../instances/1000/test/instance38_nreq1000_nveh20_gamma879.txt",1000,RC,48.8042,118353
"../instances/1000/test/instance38_nreq1000_nveh20_gamma879.txt",1000,BS,121.093,109449
"../instances/1000/test/instance38_nreq1000_nveh20_gamma879.txt",1000,VND,1318.88,73977
"../instances/1000/test/instance38_nreq1000_nveh20_gamma879.txt",1000,SA,0.114108,116919
"../instances/1000/test/instance38_nreq1000_nveh20_gamma879.txt",1000,LN,511969,90588.1
"../instances/1000/test/instance38_nreq1000_nveh20_gamma879.txt",1000,GA,166841,103012
"../instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt",1000,DC,47.25,120039
"../instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt",1000,RC,50.0118,123139
"../instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt",1000,BS,122.709,116036
"../instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt",1000,VND,353.996,85129
"../instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt",1000,SA,1.85412,120039
"../instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt",1000,LN,312377,96244
"../instances/1000/test/instance36_nreq1000_nveh20_gamma909.txt",1000,GA,113903,108243
"../instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt",1000,DC,45.157,116668
"../instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt",1000,RC,47.6893,119125
"../instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt",1000,BS,112.138,112663
"../instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt",1000,VND,377.303,79363.9
"../instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt",1000,SA,1.73374,116668
"../instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt",1000,LN,326559,94007.7
"../instances/1000/test/instance45_nreq1000_nveh20_gamma868.txt",1000,GA,114057,104808
"../instances/1000/test/instance60_nreq1000_nveh20_gamma851.txt",1000,DC,44.2959,113603
"../instances/1000/test/instance60_nreq1000_nveh20_gamma851.txt",1000,RC,47.0118,111016
"../instances/1000/test/instance60_nreq1000_nveh20_gamma851.txt",1000,BS,114.237,108569
"../instances/1000/test/instance60_nreq1000_nveh20_gamma851.txt",1000,VND,278.579,81595.7
"../instances/1000/test/instance60_nreq1000_nveh20_gamma851.txt",1000,SA,1.74296,113603
"../instances/1000/test/instance60_nreq1000_nveh20_gamma851.txt",1000,LN,363374,90074.2
"../instances/1000/test/instance60_nreq1000_nveh20_gamma851.txt",1000,GA,130831,102013
"../instances/1000/test/instance31_nreq1000_nveh20_gamma890.txt",1000,DC,46.2434,118177
"../instances/1000/test/instance31_nreq1000_nveh20_gamma890.txt",1000,RC,49.1168,117452
"../instances/1000/test/instance31_nreq1000_nveh20_gamma890.txt",1000,BS,124.037,113455
"../instances/1000/test/instance31_nreq1000_nveh20_gamma890.txt",1000,VND,273.564,85494
"../instances/1000/test/instance31_nreq1000_nveh20_gamma890.txt",1000,SA,0.07333,118174
"../instances/1000/test/instance31_nreq1000_nveh20_gamma890.txt",1000,LN,357688,94473.7
"../instances/1000/test/instance31_nreq1000_nveh20_gamma890.txt",1000,GA,132293,105349
