path,N,lamda,objective
/home/chris/Desktop/heuristics/instances/200/test/instance53_nreq200_nveh4_gamma167.txt,200,0.03,21239.9
/home/chris/Desktop/heuristics/instances/200/test/instance53_nreq200_nveh4_gamma167.txt,200,0.05,18398.5
/home/chris/Desktop/heuristics/instances/200/test/instance53_nreq200_nveh4_gamma167.txt,200,0.07,16776.2
/home/chris/Desktop/heuristics/instances/200/test/instance53_nreq200_nveh4_gamma167.txt,200,0.1,15303.6
/home/chris/Desktop/heuristics/instances/200/test/instance53_nreq200_nveh4_gamma167.txt,200,0.15,14446.8
/home/chris/Desktop/heuristics/instances/200/test/instance53_nreq200_nveh4_gamma167.txt,200,0.2,13975.1
/home/chris/Desktop/heuristics/instances/200/test/instance54_nreq200_nveh4_gamma174.txt,200,0.01,26881.4
/home/chris/Desktop/heuristics/instances/200/test/instance54_nreq200_nveh4_gamma174.txt,200,0.03,21112.6
/home/chris/Desktop/heuristics/instances/200/test/instance54_nreq200_nveh4_gamma174.txt,200,0.05,18233.3
/home/chris/Desktop/heuristics/instances/200/test/instance54_nreq200_nveh4_gamma174.txt,200,0.07,16097
/home/chris/Desktop/heuristics/instances/200/test/instance54_nreq200_nveh4_gamma174.txt,200,0.1,14671.9
/home/chris/Desktop/heuristics/instances/200/test/instance54_nreq200_nveh4_gamma174.txt,200,0.15,14345
/home/chris/Desktop/heuristics/instances/200/test/instance54_nreq200_nveh4_gamma174.txt,200,0.2,13738.9
/home/chris/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.01,27385
/home/chris/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.03,20535.1
/home/chris/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.05,17792.3
/home/chris/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.07,15574.1
/home/chris/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.1,15398.6
/home/chris/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.15,14155.6
/home/chris/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.2,13376.4
/home/chris/Desktop/heuristics/instances/200/test/instance41_nreq200_nveh4_gamma196.txt,200,0.01,26807.6
/home/chris/Desktop/heuristics/instances/200/test/instance41_nreq200_nveh4_gamma196.txt,200,0.03,20554
/home/chris/Desktop/heuristics/instances/200/test/instance41_nreq200_nveh4_gamma196.txt,200,0.05,16962.9
/home/chris/Desktop/heuristics/instances/200/test/instance41_nreq200_nveh4_gamma196.txt,200,0.07,16266.6
/home/chris/Desktop/heuristics/instances/200/test/instance41_nreq200_nveh4_gamma196.txt,200,0.1,14790.5
/home/chris/Desktop/heuristics/instances/200/test/instance41_nreq200_nveh4_gamma196.txt,200,0.15,14116.7
/home/chris/Desktop/heuristics/instances/200/test/instance41_nreq200_nveh4_gamma196.txt,200,0.2,13642.6
/home/chris/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.01,25818.4
/home/chris/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.03,20739.7
/home/chris/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.05,18427.2
/home/chris/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.07,16092.5
/home/chris/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.1,16150.5
/home/chris/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.15,14423
/home/chris/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.2,13959.8
/home/chris/Desktop/heuristics/instances/200/test/instance42_nreq200_nveh4_gamma179.txt,200,0.01,26453.5
/home/chris/Desktop/heuristics/instances/200/test/instance42_nreq200_nveh4_gamma179.txt,200,0.03,19089.9
/home/chris/Desktop/heuristics/instances/200/test/instance42_nreq200_nveh4_gamma179.txt,200,0.05,18073.9
/home/chris/Desktop/heuristics/instances/200/test/instance42_nreq200_nveh4_gamma179.txt,200,0.07,16319.1
/home/chris/Desktop/heuristics/instances/200/test/instance42_nreq200_nveh4_gamma179.txt,200,0.1,14535
/home/chris/Desktop/heuristics/instances/200/test/instance42_nreq200_nveh4_gamma179.txt,200,0.15,13967.6
/home/chris/Desktop/heuristics/instances/200/test/instance42_nreq200_nveh4_gamma179.txt,200,0.2,13938.4
/home/chris/Desktop/heuristics/instances/200/test/instance38_nreq200_nveh4_gamma164.txt,200,0.01,26495
/home/chris/Desktop/heuristics/instances/200/test/instance38_nreq200_nveh4_gamma164.txt,200,0.03,21474
/home/chris/Desktop/heuristics/instances/200/test/instance38_nreq200_nveh4_gamma164.txt,200,0.05,18689
/home/chris/Desktop/heuristics/instances/200/test/instance38_nreq200_nveh4_gamma164.txt,200,0.07,16223
/home/chris/Desktop/heuristics/instances/200/test/instance38_nreq200_nveh4_gamma164.txt,200,0.1,15599.7
/home/chris/Desktop/heuristics/instances/200/test/instance38_nreq200_nveh4_gamma164.txt,200,0.15,14390.9
/home/chris/Desktop/heuristics/instances/200/test/instance38_nreq200_nveh4_gamma164.txt,200,0.2,14172.5
/home/chris/Desktop/heuristics/instances/200/test/instance57_nreq200_nveh4_gamma172.txt,200,0.01,26325
/home/chris/Desktop/heuristics/instances/200/test/instance57_nreq200_nveh4_gamma172.txt,200,0.03,20937.6
/home/chris/Desktop/heuristics/instances/200/test/instance57_nreq200_nveh4_gamma172.txt,200,0.05,17411.5
/home/chris/Desktop/heuristics/instances/200/test/instance57_nreq200_nveh4_gamma172.txt,200,0.07,16723.2
/home/chris/Desktop/heuristics/instances/200/test/instance57_nreq200_nveh4_gamma172.txt,200,0.1,14705.9
/home/chris/Desktop/heuristics/instances/200/test/instance57_nreq200_nveh4_gamma172.txt,200,0.15,14057.9
/home/chris/Desktop/heuristics/instances/200/test/instance57_nreq200_nveh4_gamma172.txt,200,0.2,13604.6
/home/chris/Desktop/heuristics/instances/200/test/instance37_nreq200_nveh4_gamma191.txt,200,0.01,25788.5
/home/chris/Desktop/heuristics/instances/200/test/instance37_nreq200_nveh4_gamma191.txt,200,0.03,21031.1
/home/chris/Desktop/heuristics/instances/200/test/instance37_nreq200_nveh4_gamma191.txt,200,0.05,17297.5
/home/chris/Desktop/heuristics/instances/200/test/instance37_nreq200_nveh4_gamma191.txt,200,0.07,16070.7
/home/chris/Desktop/heuristics/instances/200/test/instance37_nreq200_nveh4_gamma191.txt,200,0.1,14518.1
/home/chris/Desktop/heuristics/instances/200/test/instance37_nreq200_nveh4_gamma191.txt,200,0.15,13426.1
/home/chris/Desktop/heuristics/instances/200/test/instance37_nreq200_nveh4_gamma191.txt,200,0.2,13658
/home/chris/Desktop/heuristics/instances/200/test/instance40_nreq200_nveh4_gamma183.txt,200,0.01,24679.4
/home/chris/Desktop/heuristics/instances/200/test/instance40_nreq200_nveh4_gamma183.txt,200,0.03,20060.7
/home/chris/Desktop/heuristics/instances/200/test/instance40_nreq200_nveh4_gamma183.txt,200,0.05,16941.1
/home/chris/Desktop/heuristics/instances/200/test/instance40_nreq200_nveh4_gamma183.txt,200,0.07,15636.1
/home/chris/Desktop/heuristics/instances/200/test/instance40_nreq200_nveh4_gamma183.txt,200,0.1,14272.7
/home/chris/Desktop/heuristics/instances/200/test/instance40_nreq200_nveh4_gamma183.txt,200,0.15,13796.2
/home/chris/Desktop/heuristics/instances/200/test/instance40_nreq200_nveh4_gamma183.txt,200,0.2,12968.9
/home/chris/Desktop/heuristics/instances/200/test/instance56_nreq200_nveh4_gamma171.txt,200,0.01,26112.4
/home/chris/Desktop/heuristics/instances/200/test/instance56_nreq200_nveh4_gamma171.txt,200,0.03,19818.3
/home/chris/Desktop/heuristics/instances/200/test/instance56_nreq200_nveh4_gamma171.txt,200,0.05,16207.6
/home/chris/Desktop/heuristics/instances/200/test/instance56_nreq200_nveh4_gamma171.txt,200,0.07,14675
/home/chris/Desktop/heuristics/instances/200/test/instance56_nreq200_nveh4_gamma171.txt,200,0.1,13940.6
/home/chris/Desktop/heuristics/instances/200/test/instance56_nreq200_nveh4_gamma171.txt,200,0.15,13353.6
/home/chris/Desktop/heuristics/instances/200/test/instance56_nreq200_nveh4_gamma171.txt,200,0.2,12743.8
/home/chris/Desktop/heuristics/instances/200/test/instance60_nreq200_nveh4_gamma178.txt,200,0.01,27320.3
/home/chris/Desktop/heuristics/instances/200/test/instance60_nreq200_nveh4_gamma178.txt,200,0.03,21139.4
/home/chris/Desktop/heuristics/instances/200/test/instance60_nreq200_nveh4_gamma178.txt,200,0.05,17666.8
/home/chris/Desktop/heuristics/instances/200/test/instance60_nreq200_nveh4_gamma178.txt,200,0.07,15796.9
/home/chris/Desktop/heuristics/instances/200/test/instance60_nreq200_nveh4_gamma178.txt,200,0.1,15246.5
/home/chris/Desktop/heuristics/instances/200/test/instance60_nreq200_nveh4_gamma178.txt,200,0.15,14649.1
/home/chris/Desktop/heuristics/instances/200/test/instance60_nreq200_nveh4_gamma178.txt,200,0.2,14173.3
/home/chris/Desktop/heuristics/instances/200/test/instance59_nreq200_nveh4_gamma170.txt,200,0.01,26756.1
/home/chris/Desktop/heuristics/instances/200/test/instance59_nreq200_nveh4_gamma170.txt,200,0.03,20837.3
/home/chris/Desktop/heuristics/instances/200/test/instance59_nreq200_nveh4_gamma170.txt,200,0.05,18113.6
/home/chris/Desktop/heuristics/instances/200/test/instance59_nreq200_nveh4_gamma170.txt,200,0.07,16486.7
/home/chris/Desktop/heuristics/instances/200/test/instance59_nreq200_nveh4_gamma170.txt,200,0.1,15448.1
/home/chris/Desktop/heuristics/instances/200/test/instance59_nreq200_nveh4_gamma170.txt,200,0.15,14156.6
/home/chris/Desktop/heuristics/instances/200/test/instance59_nreq200_nveh4_gamma170.txt,200,0.2,14044.6
/home/chris/Desktop/heuristics/instances/200/test/instance52_nreq200_nveh4_gamma174.txt,200,0.01,26271.7
/home/chris/Desktop/heuristics/instances/200/test/instance52_nreq200_nveh4_gamma174.txt,200,0.03,19949.2
/home/chris/Desktop/heuristics/instances/200/test/instance52_nreq200_nveh4_gamma174.txt,200,0.05,16897.6
/home/chris/Desktop/heuristics/instances/200/test/instance52_nreq200_nveh4_gamma174.txt,200,0.07,15930.2
/home/chris/Desktop/heuristics/instances/200/test/instance52_nreq200_nveh4_gamma174.txt,200,0.1,14530.8
/home/chris/Desktop/heuristics/instances/200/test/instance52_nreq200_nveh4_gamma174.txt,200,0.15,13769.2
/home/chris/Desktop/heuristics/instances/200/test/instance52_nreq200_nveh4_gamma174.txt,200,0.2,12947.2
/home/chris/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.01,26957
/home/chris/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.03,21199.4
/home/chris/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.05,17811.7
/home/chris/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.07,15894.8
/home/chris/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.1,15095.1
/home/chris/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.15,13602.3
/home/chris/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.2,13483.5
/home/chris/Desktop/heuristics/instances/200/test/instance50_nreq200_nveh4_gamma170.txt,200,0.01,27267.6
/home/chris/Desktop/heuristics/instances/200/test/instance50_nreq200_nveh4_gamma170.txt,200,0.03,20919.3
/home/chris/Desktop/heuristics/instances/200/test/instance50_nreq200_nveh4_gamma170.txt,200,0.05,17011.4
/home/chris/Desktop/heuristics/instances/200/test/instance50_nreq200_nveh4_gamma170.txt,200,0.07,15781.4
/home/chris/Desktop/heuristics/instances/200/test/instance50_nreq200_nveh4_gamma170.txt,200,0.1,14852.1
/home/chris/Desktop/heuristics/instances/200/test/instance50_nreq200_nveh4_gamma170.txt,200,0.15,13555.3
/home/chris/Desktop/heuristics/instances/200/test/instance50_nreq200_nveh4_gamma170.txt,200,0.2,13649.3
/home/chris/Desktop/heuristics/instances/200/test/instance44_nreq200_nveh4_gamma183.txt,200,0.01,27072.6
/home/chris/Desktop/heuristics/instances/200/test/instance44_nreq200_nveh4_gamma183.txt,200,0.03,21092
/home/chris/Desktop/heuristics/instances/200/test/instance44_nreq200_nveh4_gamma183.txt,200,0.05,17628.8
/home/chris/Desktop/heuristics/instances/200/test/instance44_nreq200_nveh4_gamma183.txt,200,0.07,15728.6
/home/chris/Desktop/heuristics/instances/200/test/instance44_nreq200_nveh4_gamma183.txt,200,0.1,13846.2
/home/chris/Desktop/heuristics/instances/200/test/instance44_nreq200_nveh4_gamma183.txt,200,0.15,14116.1
/home/chris/Desktop/heuristics/instances/200/test/instance44_nreq200_nveh4_gamma183.txt,200,0.2,13637.6
/home/chris/Desktop/heuristics/instances/200/test/instance43_nreq200_nveh4_gamma167.txt,200,0.01,25857.1
/home/chris/Desktop/heuristics/instances/200/test/instance43_nreq200_nveh4_gamma167.txt,200,0.03,20924.5
/home/chris/Desktop/heuristics/instances/200/test/instance43_nreq200_nveh4_gamma167.txt,200,0.05,17739.3
/home/chris/Desktop/heuristics/instances/200/test/instance43_nreq200_nveh4_gamma167.txt,200,0.07,16329.6
/home/chris/Desktop/heuristics/instances/200/test/instance43_nreq200_nveh4_gamma167.txt,200,0.1,14459.3
/home/chris/Desktop/heuristics/instances/200/test/instance43_nreq200_nveh4_gamma167.txt,200,0.15,13772.1
/home/chris/Desktop/heuristics/instances/200/test/instance43_nreq200_nveh4_gamma167.txt,200,0.2,13586.9
/home/chris/Desktop/heuristics/instances/200/test/instance55_nreq200_nveh4_gamma172.txt,200,0.01,25007.3
/home/chris/Desktop/heuristics/instances/200/test/instance55_nreq200_nveh4_gamma172.txt,200,0.03,20146.9
/home/chris/Desktop/heuristics/instances/200/test/instance55_nreq200_nveh4_gamma172.txt,200,0.05,17082.6
/home/chris/Desktop/heuristics/instances/200/test/instance55_nreq200_nveh4_gamma172.txt,200,0.07,15840.9
/home/chris/Desktop/heuristics/instances/200/test/instance55_nreq200_nveh4_gamma172.txt,200,0.1,14267.5
/home/chris/Desktop/heuristics/instances/200/test/instance55_nreq200_nveh4_gamma172.txt,200,0.15,13422.4
/home/chris/Desktop/heuristics/instances/200/test/instance55_nreq200_nveh4_gamma172.txt,200,0.2,13187.9
/home/chris/Desktop/heuristics/instances/200/test/instance58_nreq200_nveh4_gamma187.txt,200,0.01,27531.9
/home/chris/Desktop/heuristics/instances/200/test/instance58_nreq200_nveh4_gamma187.txt,200,0.03,21227.3
/home/chris/Desktop/heuristics/instances/200/test/instance58_nreq200_nveh4_gamma187.txt,200,0.05,17653.4
/home/chris/Desktop/heuristics/instances/200/test/instance58_nreq200_nveh4_gamma187.txt,200,0.07,16808.6
/home/chris/Desktop/heuristics/instances/200/test/instance58_nreq200_nveh4_gamma187.txt,200,0.1,15079.4
/home/chris/Desktop/heuristics/instances/200/test/instance58_nreq200_nveh4_gamma187.txt,200,0.15,14498.1
/home/chris/Desktop/heuristics/instances/200/test/instance58_nreq200_nveh4_gamma187.txt,200,0.2,13903.9
/home/chris/Desktop/heuristics/instances/500/test/instance37_nreq500_nveh10_gamma472.txt,500,0.01,94803.7
/home/chris/Desktop/heuristics/instances/500/test/instance37_nreq500_nveh10_gamma472.txt,500,0.03,72326.4
/home/chris/Desktop/heuristics/instances/500/test/instance37_nreq500_nveh10_gamma472.txt,500,0.05,60071.5
/home/chris/Desktop/heuristics/instances/500/test/instance37_nreq500_nveh10_gamma472.txt,500,0.07,56215
/home/chris/Desktop/heuristics/instances/500/test/instance37_nreq500_nveh10_gamma472.txt,500,0.1,54667.2
/home/chris/Desktop/heuristics/instances/500/test/instance37_nreq500_nveh10_gamma472.txt,500,0.15,52205.7
/home/chris/Desktop/heuristics/instances/500/test/instance37_nreq500_nveh10_gamma472.txt,500,0.2,52466.1
/home/chris/Desktop/heuristics/instances/500/test/instance44_nreq500_nveh10_gamma470.txt,500,0.01,97215.2
/home/chris/Desktop/heuristics/instances/500/test/instance44_nreq500_nveh10_gamma470.txt,500,0.03,68053.7
/home/chris/Desktop/heuristics/instances/500/test/instance44_nreq500_nveh10_gamma470.txt,500,0.05,58771.2
/home/chris/Desktop/heuristics/instances/500/test/instance44_nreq500_nveh10_gamma470.txt,500,0.07,54843
/home/chris/Desktop/heuristics/instances/500/test/instance44_nreq500_nveh10_gamma470.txt,500,0.1,51739.2
/home/chris/Desktop/heuristics/instances/500/test/instance44_nreq500_nveh10_gamma470.txt,500,0.15,50746
/home/chris/Desktop/heuristics/instances/500/test/instance44_nreq500_nveh10_gamma470.txt,500,0.2,48549.5
/home/chris/Desktop/heuristics/instances/500/test/instance39_nreq500_nveh10_gamma440.txt,500,0.01,98193.2
/home/chris/Desktop/heuristics/instances/500/test/instance39_nreq500_nveh10_gamma440.txt,500,0.03,66977.3
/home/chris/Desktop/heuristics/instances/500/test/instance39_nreq500_nveh10_gamma440.txt,500,0.05,60473.8
/home/chris/Desktop/heuristics/instances/500/test/instance39_nreq500_nveh10_gamma440.txt,500,0.07,54436.3
/home/chris/Desktop/heuristics/instances/500/test/instance39_nreq500_nveh10_gamma440.txt,500,0.1,53307.9
/home/chris/Desktop/heuristics/instances/500/test/instance39_nreq500_nveh10_gamma440.txt,500,0.15,51696.4
/home/chris/Desktop/heuristics/instances/500/test/instance39_nreq500_nveh10_gamma440.txt,500,0.2,49427.5
/home/chris/Desktop/heuristics/instances/500/test/instance46_nreq500_nveh10_gamma436.txt,500,0.01,96855
/home/chris/Desktop/heuristics/instances/500/test/instance46_nreq500_nveh10_gamma436.txt,500,0.03,72347.9
/home/chris/Desktop/heuristics/instances/500/test/instance46_nreq500_nveh10_gamma436.txt,500,0.05,61580.8
/home/chris/Desktop/heuristics/instances/500/test/instance46_nreq500_nveh10_gamma436.txt,500,0.07,57329.8
/home/chris/Desktop/heuristics/instances/500/test/instance46_nreq500_nveh10_gamma436.txt,500,0.1,54160.7
/home/chris/Desktop/heuristics/instances/500/test/instance46_nreq500_nveh10_gamma436.txt,500,0.15,52255.4
/home/chris/Desktop/heuristics/instances/500/test/instance46_nreq500_nveh10_gamma436.txt,500,0.2,52832.7
/home/chris/Desktop/heuristics/instances/500/test/instance34_nreq500_nveh10_gamma458.txt,500,0.01,98581.4
/home/chris/Desktop/heuristics/instances/500/test/instance34_nreq500_nveh10_gamma458.txt,500,0.03,70420.7
/home/chris/Desktop/heuristics/instances/500/test/instance34_nreq500_nveh10_gamma458.txt,500,0.05,60718
/home/chris/Desktop/heuristics/instances/500/test/instance34_nreq500_nveh10_gamma458.txt,500,0.07,56510.5
/home/chris/Desktop/heuristics/instances/500/test/instance34_nreq500_nveh10_gamma458.txt,500,0.1,54069.5
/home/chris/Desktop/heuristics/instances/500/test/instance34_nreq500_nveh10_gamma458.txt,500,0.15,50903.4
/home/chris/Desktop/heuristics/instances/500/test/instance34_nreq500_nveh10_gamma458.txt,500,0.2,50945.5
/home/chris/Desktop/heuristics/instances/500/test/instance32_nreq500_nveh10_gamma448.txt,500,0.01,97018.3
/home/chris/Desktop/heuristics/instances/500/test/instance32_nreq500_nveh10_gamma448.txt,500,0.03,71289.1
/home/chris/Desktop/heuristics/instances/500/test/instance32_nreq500_nveh10_gamma448.txt,500,0.05,61950.5
/home/chris/Desktop/heuristics/instances/500/test/instance32_nreq500_nveh10_gamma448.txt,500,0.07,57762.4
/home/chris/Desktop/heuristics/instances/500/test/instance32_nreq500_nveh10_gamma448.txt,500,0.1,53386.8
/home/chris/Desktop/heuristics/instances/500/test/instance32_nreq500_nveh10_gamma448.txt,500,0.15,52052.1
/home/chris/Desktop/heuristics/instances/500/test/instance32_nreq500_nveh10_gamma448.txt,500,0.2,50438.8
/home/chris/Desktop/heuristics/instances/500/test/instance48_nreq500_nveh10_gamma433.txt,500,0.01,96915.4
/home/chris/Desktop/heuristics/instances/500/test/instance48_nreq500_nveh10_gamma433.txt,500,0.03,73602.6
/home/chris/Desktop/heuristics/instances/500/test/instance48_nreq500_nveh10_gamma433.txt,500,0.05,62642.9
/home/chris/Desktop/heuristics/instances/500/test/instance48_nreq500_nveh10_gamma433.txt,500,0.07,57676.6
/home/chris/Desktop/heuristics/instances/500/test/instance48_nreq500_nveh10_gamma433.txt,500,0.1,56406.5
/home/chris/Desktop/heuristics/instances/500/test/instance48_nreq500_nveh10_gamma433.txt,500,0.15,53034
/home/chris/Desktop/heuristics/instances/500/test/instance48_nreq500_nveh10_gamma433.txt,500,0.2,52522.8
/home/chris/Desktop/heuristics/instances/500/test/instance42_nreq500_nveh10_gamma453.txt,500,0.01,100577
/home/chris/Desktop/heuristics/instances/500/test/instance42_nreq500_nveh10_gamma453.txt,500,0.03,71985
/home/chris/Desktop/heuristics/instances/500/test/instance42_nreq500_nveh10_gamma453.txt,500,0.05,61780.3
/home/chris/Desktop/heuristics/instances/500/test/instance42_nreq500_nveh10_gamma453.txt,500,0.07,57539.2
/home/chris/Desktop/heuristics/instances/500/test/instance42_nreq500_nveh10_gamma453.txt,500,0.1,56128.2
/home/chris/Desktop/heuristics/instances/500/test/instance42_nreq500_nveh10_gamma453.txt,500,0.15,55200.1
/home/chris/Desktop/heuristics/instances/500/test/instance42_nreq500_nveh10_gamma453.txt,500,0.2,52888.7
/home/chris/Desktop/heuristics/instances/500/test/instance43_nreq500_nveh10_gamma457.txt,500,0.01,97386.4
/home/chris/Desktop/heuristics/instances/500/test/instance43_nreq500_nveh10_gamma457.txt,500,0.03,69726.6
/home/chris/Desktop/heuristics/instances/500/test/instance43_nreq500_nveh10_gamma457.txt,500,0.05,60594.8
/home/chris/Desktop/heuristics/instances/500/test/instance43_nreq500_nveh10_gamma457.txt,500,0.07,55742.3
/home/chris/Desktop/heuristics/instances/500/test/instance43_nreq500_nveh10_gamma457.txt,500,0.1,53616.9
/home/chris/Desktop/heuristics/instances/500/test/instance43_nreq500_nveh10_gamma457.txt,500,0.15,50645.6
/home/chris/Desktop/heuristics/instances/500/test/instance43_nreq500_nveh10_gamma457.txt,500,0.2,50700.5
/home/chris/Desktop/heuristics/instances/500/test/instance45_nreq500_nveh10_gamma480.txt,500,0.01,97309.5
/home/chris/Desktop/heuristics/instances/500/test/instance45_nreq500_nveh10_gamma480.txt,500,0.03,70564.1
/home/chris/Desktop/heuristics/instances/500/test/instance45_nreq500_nveh10_gamma480.txt,500,0.05,62188.2
/home/chris/Desktop/heuristics/instances/500/test/instance45_nreq500_nveh10_gamma480.txt,500,0.07,57273.3
/home/chris/Desktop/heuristics/instances/500/test/instance45_nreq500_nveh10_gamma480.txt,500,0.1,54826.3
/home/chris/Desktop/heuristics/instances/500/test/instance45_nreq500_nveh10_gamma480.txt,500,0.15,54698.7
/home/chris/Desktop/heuristics/instances/500/test/instance45_nreq500_nveh10_gamma480.txt,500,0.2,52728.2
/home/chris/Desktop/heuristics/instances/500/test/instance55_nreq500_nveh10_gamma439.txt,500,0.01,98351.6
/home/chris/Desktop/heuristics/instances/500/test/instance55_nreq500_nveh10_gamma439.txt,500,0.03,74731.8
/home/chris/Desktop/heuristics/instances/500/test/instance55_nreq500_nveh10_gamma439.txt,500,0.05,62393
/home/chris/Desktop/heuristics/instances/500/test/instance55_nreq500_nveh10_gamma439.txt,500,0.07,58877.3
/home/chris/Desktop/heuristics/instances/500/test/instance55_nreq500_nveh10_gamma439.txt,500,0.1,56222.9
/home/chris/Desktop/heuristics/instances/500/test/instance55_nreq500_nveh10_gamma439.txt,500,0.15,53897.6
/home/chris/Desktop/heuristics/instances/500/test/instance55_nreq500_nveh10_gamma439.txt,500,0.2,52964.1
/home/chris/Desktop/heuristics/instances/500/test/instance36_nreq500_nveh10_gamma472.txt,500,0.01,98905.7
/home/chris/Desktop/heuristics/instances/500/test/instance36_nreq500_nveh10_gamma472.txt,500,0.03,70154.8
/home/chris/Desktop/heuristics/instances/500/test/instance36_nreq500_nveh10_gamma472.txt,500,0.05,60566.2
/home/chris/Desktop/heuristics/instances/500/test/instance36_nreq500_nveh10_gamma472.txt,500,0.07,56506.9
/home/chris/Desktop/heuristics/instances/500/test/instance36_nreq500_nveh10_gamma472.txt,500,0.1,54126.6
/home/chris/Desktop/heuristics/instances/500/test/instance36_nreq500_nveh10_gamma472.txt,500,0.15,51602.2
/home/chris/Desktop/heuristics/instances/500/test/instance36_nreq500_nveh10_gamma472.txt,500,0.2,50120.8
/home/chris/Desktop/heuristics/instances/500/test/instance58_nreq500_nveh10_gamma452.txt,500,0.01,97817.3
/home/chris/Desktop/heuristics/instances/500/test/instance58_nreq500_nveh10_gamma452.txt,500,0.03,70102.8
/home/chris/Desktop/heuristics/instances/500/test/instance58_nreq500_nveh10_gamma452.txt,500,0.05,60300.3
/home/chris/Desktop/heuristics/instances/500/test/instance58_nreq500_nveh10_gamma452.txt,500,0.07,57637.8
/home/chris/Desktop/heuristics/instances/500/test/instance58_nreq500_nveh10_gamma452.txt,500,0.1,55623.9
/home/chris/Desktop/heuristics/instances/500/test/instance58_nreq500_nveh10_gamma452.txt,500,0.15,52389.8
/home/chris/Desktop/heuristics/instances/500/test/instance58_nreq500_nveh10_gamma452.txt,500,0.2,52791.8
/home/chris/Desktop/heuristics/instances/500/test/instance51_nreq500_nveh10_gamma474.txt,500,0.01,95360
/home/chris/Desktop/heuristics/instances/500/test/instance51_nreq500_nveh10_gamma474.txt,500,0.03,70590
/home/chris/Desktop/heuristics/instances/500/test/instance51_nreq500_nveh10_gamma474.txt,500,0.05,60745.3
/home/chris/Desktop/heuristics/instances/500/test/instance51_nreq500_nveh10_gamma474.txt,500,0.07,55510.2
/home/chris/Desktop/heuristics/instances/500/test/instance51_nreq500_nveh10_gamma474.txt,500,0.1,52737.2
/home/chris/Desktop/heuristics/instances/500/test/instance51_nreq500_nveh10_gamma474.txt,500,0.15,50438.3
/home/chris/Desktop/heuristics/instances/500/test/instance51_nreq500_nveh10_gamma474.txt,500,0.2,49873
/home/chris/Desktop/heuristics/instances/500/test/instance50_nreq500_nveh10_gamma456.txt,500,0.01,96775.4
/home/chris/Desktop/heuristics/instances/500/test/instance50_nreq500_nveh10_gamma456.txt,500,0.03,70951.5
/home/chris/Desktop/heuristics/instances/500/test/instance50_nreq500_nveh10_gamma456.txt,500,0.05,61820.5
/home/chris/Desktop/heuristics/instances/500/test/instance50_nreq500_nveh10_gamma456.txt,500,0.07,55813.8
/home/chris/Desktop/heuristics/instances/500/test/instance50_nreq500_nveh10_gamma456.txt,500,0.1,51832.8
/home/chris/Desktop/heuristics/instances/500/test/instance50_nreq500_nveh10_gamma456.txt,500,0.15,50998.7
/home/chris/Desktop/heuristics/instances/500/test/instance50_nreq500_nveh10_gamma456.txt,500,0.2,50370.3
/home/chris/Desktop/heuristics/instances/500/test/instance59_nreq500_nveh10_gamma448.txt,500,0.01,98693.1
/home/chris/Desktop/heuristics/instances/500/test/instance59_nreq500_nveh10_gamma448.txt,500,0.03,71975.9
/home/chris/Desktop/heuristics/instances/500/test/instance59_nreq500_nveh10_gamma448.txt,500,0.05,61458.4
/home/chris/Desktop/heuristics/instances/500/test/instance59_nreq500_nveh10_gamma448.txt,500,0.07,57124.4
/home/chris/Desktop/heuristics/instances/500/test/instance59_nreq500_nveh10_gamma448.txt,500,0.1,52827.5
/home/chris/Desktop/heuristics/instances/500/test/instance59_nreq500_nveh10_gamma448.txt,500,0.15,51397.4
