path,N,lamda,objective
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.01,8114.54
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.03,6872.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.05,6156.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.07,5321.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.1,4422.61
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.15,4536.83
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.2,4014.48
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.01,7165.43
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.03,6194.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.05,5238.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.07,5139.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.1,4314.88
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.15,4088.81
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.2,3517.57
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.01,8150.33
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.03,6554.44
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.05,5783.97
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.07,5623.34
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.1,4920.18
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.15,4238.54
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.2,4440.55
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.01,8464.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.03,6851.27
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.05,6516.23
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.07,5167.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.1,5089.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.15,4398.86
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.2,4421.86
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.01,8017.09
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.03,7527.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.05,6139.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.07,5708.57
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.1,4883.26
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.15,4804.23
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.2,4293.96
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.01,7816.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.03,6647.08
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.05,5644.14
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.07,5445.99
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.1,4526.35
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.15,4464.29
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.2,4062.88
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.01,8143.44
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.03,7324.23
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.05,5931.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.07,5189.89
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.1,4774.96
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.15,4347.73
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.2,4152.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,100,0.01,8107.41
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,100,0.03,6443.93
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,100,0.05,5745.73
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,100,0.07,5136.65
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,100,0.1,4804.33
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,100,0.15,4236
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,100,0.2,4368.28
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.01,7770.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.03,6664.63
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.05,6024.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.07,5063.85
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.1,4598.47
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.15,3954.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.2,3983.84
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.01,8483.88
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.03,7367.22
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.05,6284.93
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.07,5416.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.1,4889.25
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.15,4595.17
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.2,4209.91
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.01,8503.65
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.03,7111.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.05,6254.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.07,5717.02
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.1,5149.81
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.15,4326.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.2,4695.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.01,8052.69
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.03,6976.84
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.05,5818.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.07,4943.93
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,4792
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.15,4196.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,4196.61
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.01,9570.89
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.03,7582.65
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.05,6657.49
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.07,5436.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.1,5262.14
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.15,4850.99
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.2,4790.97
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.01,8372.56
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.03,7379.35
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.05,6251.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.07,5893.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.1,5037.52
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.15,4623.28
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.2,4367.11
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.01,7976.28
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.03,6800.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.05,5897.91
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.07,4967.63
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.1,4421.41
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.15,4245.33
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.2,4193.31
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.01,8809.43
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.03,7112.14
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.05,6020.61
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.07,5798.53
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.1,5003.18
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.15,4690.35
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.2,4755.32
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.01,8615.11
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.03,7023.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.05,6634.09
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.07,5767.36
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.1,4870.97
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.15,4475.55
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.2,4266.29
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.01,8082.97
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.03,6878.81
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.05,5979.65
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.07,5279.48
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.1,5008.41
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.15,4501.24
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.2,4215.12
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.01,8369.09
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.03,7262.99
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.05,5552.76
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.07,5240.71
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.1,5113.68
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.15,4301.48
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.2,4192.44
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance59_nreq100_nveh2_gamma96.txt,100,0.01,8740.91
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance59_nreq100_nveh2_gamma96.txt,100,0.03,8021.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance59_nreq100_nveh2_gamma96.txt,100,0.05,6627.53
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance59_nreq100_nveh2_gamma96.txt,100,0.07,5983.36
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance59_nreq100_nveh2_gamma96.txt,100,0.1,5535.22
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance59_nreq100_nveh2_gamma96.txt,100,0.15,4689.87
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance59_nreq100_nveh2_gamma96.txt,100,0.2,5005.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.01,7877.83
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.03,6973.72
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.05,5929.55
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.07,5104.36
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.1,4685.24
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.15,4275.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.2,4116.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance50_nreq100_nveh2_gamma91.txt,100,0.01,8340.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance50_nreq100_nveh2_gamma91.txt,100,0.03,7783.74
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance50_nreq100_nveh2_gamma91.txt,100,0.05,6749.61
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance50_nreq100_nveh2_gamma91.txt,100,0.07,5740.43
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance50_nreq100_nveh2_gamma91.txt,100,0.1,5059.27
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance50_nreq100_nveh2_gamma91.txt,100,0.15,4683.16
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance50_nreq100_nveh2_gamma91.txt,100,0.2,4391.06
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.01,7748.42
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.03,6855.34
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.05,5748.18
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.07,4894.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.1,4586.96
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.15,4323.89
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.2,4021.75
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.01,7997.11
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.03,6710.89
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.05,6048.74
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.07,5056.43
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.1,4800.33
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.15,4600.25
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.2,3973.92
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.01,8419.12
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.03,6595.95
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.05,5558.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.07,4984.69
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.1,4608.61
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.15,3982.43
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.2,3816.37
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.01,8246.65
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.03,6979.49
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.05,6296.37
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.07,5163.11
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.1,4722.98
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.15,4504.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.2,4067.72
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,100,0.01,7644.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,100,0.03,6351.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,100,0.05,5909.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,100,0.07,5071.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,100,0.1,4719.99
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,100,0.15,4061.48
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,100,0.2,4032.47
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.01,7778.54
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.03,7466.64
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.05,6054.24
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.07,5218.22
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.1,4778.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.15,4288.72
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.2,3865.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.01,7787.16
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.03,6730.14
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.05,5915.52
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.07,4888.94
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.1,4693.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.15,4034.69
/home/christoforos.eseroglou/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.2,3969.89
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.01,21504.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.03,18144.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.05,14472.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.07,12992.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.1,12284.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.15,10794.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.2,10396.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.01,25891.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.03,19171.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.05,16609.7
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.07,15451.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.1,14287.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.15,12996.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance48_nreq200_nveh4_gamma186.txt,200,0.2,12473.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance39_nreq200_nveh4_gamma186.txt,200,0.01,24224
